1	2017-12-04T14:22:12.441Z	1511	REQ_HOME	0
2	2017-12-04T14:22:27.120Z	14678	REQ	0
3	2017-12-04T14:22:27.417Z	297	REQ	0
4	2017-12-04T14:22:28.094Z	677	REQ	0
5	2017-12-04T14:22:28.519Z	425	REQ	0
6	2017-12-04T14:22:29.158Z	639	REQ	0
7	2017-12-04T14:22:29.823Z	665	REQ	0
8	2017-12-04T14:22:30.099Z	276	REQ	0
9	2017-12-04T14:22:30.634Z	535	REQ	0
10	2017-12-04T14:22:31.020Z	386	REQ	0
11	2017-12-04T14:22:31.301Z	280	REQ	0
12	2017-12-04T14:22:31.569Z	267	REQ	0
13	2017-12-04T14:22:32.116Z	547	REQ	0
14	2017-12-04T14:22:32.530Z	414	REQ	0
15	2017-12-04T14:22:32.819Z	289	REQ_TOK	0
16	2017-12-04T14:22:33.095Z	276	REQ	0
17	2017-12-04T14:22:33.365Z	269	REQ_SINF	0
18	2017-12-04T14:22:33.638Z	273	WS_OPEN	0
19	2017-12-04T14:22:33.640Z	2	WS_RECV	0
20	2017-12-04T14:22:33.714Z	1	WS_SEND	8
21	2017-12-04T14:22:33.719Z	1	WS_SEND	3
22	2017-12-04T14:22:33.834Z	115	WS_RECV	0
23	2017-12-04T14:22:33.842Z	7	WS_RECV_INIT	0
24	2017-12-04T14:22:35.517Z	1674	WS_RECV	0
25	2017-12-04T14:22:41.066Z	1	WS_CLOSE	5546
