1	2017-12-05T18:59:17.949Z	27	REQ_HOME	0
2	2017-12-05T18:59:17.958Z	9	REQ	0
3	2017-12-05T18:59:17.968Z	10	REQ	0
4	2017-12-05T18:59:17.979Z	10	REQ	0
5	2017-12-05T18:59:17.992Z	13	REQ	0
6	2017-12-05T18:59:18.001Z	9	REQ	0
7	2017-12-05T18:59:18.012Z	11	REQ	0
8	2017-12-05T18:59:18.024Z	11	REQ	0
9	2017-12-05T18:59:18.027Z	3	REQ	0
10	2017-12-05T18:59:18.038Z	11	REQ	0
11	2017-12-05T18:59:18.047Z	9	REQ	0
12	2017-12-05T18:59:18.051Z	4	REQ	0
13	2017-12-05T18:59:18.059Z	8	REQ	0
14	2017-12-05T18:59:18.069Z	10	REQ	0
15	2017-12-05T18:59:18.072Z	3	REQ_TOK	0
16	2017-12-05T18:59:18.081Z	9	REQ	0
17	2017-12-05T18:59:18.086Z	5	REQ_SINF	0
18	2017-12-05T18:59:18.090Z	4	WS_OPEN	0
19	2017-12-05T18:59:18.090Z	0	WS_RECV	0
20	2017-12-05T18:59:18.249Z	1	WS_SEND	158
21	2017-12-05T18:59:18.250Z	0	WS_SEND	1
22	2017-12-05T18:59:18.252Z	2	WS_RECV	0
23	2017-12-05T18:59:18.261Z	9	WS_RECV_INIT	0
24	2017-12-05T18:59:18.302Z	41	WS_RECV	0
25	2017-12-05T18:59:37.175Z	0	WS_SEND	18856
26	2017-12-05T18:59:37.210Z	35	WS_RECV	0
27	2017-12-05T18:59:40.725Z	0	WS_SEND	3513
28	2017-12-05T18:59:40.757Z	32	WS_RECV	0
29	2017-12-05T18:59:55.090Z	0	WS_CLOSE	14321
