1	2017-12-03T16:29:22.174Z	356	REQ_HOME	0
2	2017-12-03T16:29:22.521Z	347	REQ	0
3	2017-12-03T16:29:22.894Z	373	REQ	0
4	2017-12-03T16:29:24.621Z	1727	REQ	0
5	2017-12-03T16:29:25.151Z	530	REQ	0
6	2017-12-03T16:29:26.411Z	1260	REQ	0
7	2017-12-03T16:29:27.216Z	804	REQ	0
8	2017-12-03T16:29:27.579Z	363	REQ	0
9	2017-12-03T16:29:28.927Z	1348	REQ	0
10	2017-12-03T16:29:29.449Z	522	REQ	0
11	2017-12-03T16:29:31.252Z	1803	REQ	0
12	2017-12-03T16:29:31.668Z	416	REQ	0
13	2017-12-03T16:29:32.365Z	697	REQ	0
14	2017-12-03T16:29:32.889Z	523	REQ	0
15	2017-12-03T16:29:33.239Z	350	REQ_TOK	0
16	2017-12-03T16:29:33.590Z	351	REQ	0
17	2017-12-03T16:29:33.937Z	347	REQ_SINF	0
18	2017-12-03T16:29:34.283Z	346	WS_OPEN	0
19	2017-12-03T16:29:34.284Z	1	WS_RECV	0
20	2017-12-03T16:29:34.294Z	1	WS_SEND	8
21	2017-12-03T16:29:34.298Z	0	WS_SEND	3
22	2017-12-03T16:29:34.463Z	165	WS_RECV	0
23	2017-12-03T16:29:34.476Z	13	WS_RECV_INIT	0
24	2017-12-03T16:29:38.503Z	4027	WS_RECV	0
25	2017-12-03T16:29:44.051Z	0	WS_CLOSE	5546
